epoch,training_loss,training_acc,test_loss,test_acc
16,233.27045,0.8,20180.955,0.732
16,246.96053,0.78,20217.457,0.7271
16,161.80652,0.81,20183.377,0.7318
16,118.679924,0.835,20212.582,0.7347
16,205.71832,0.785,20653.793,0.7118
16,318.75195,0.72,20538.736,0.7289
16,212.32013,0.735,20747.93,0.7108
16,225.25018,0.725,20497.861,0.7202
16,159.28587,0.805,20347.287,0.7355
16,157.10712,0.78,20405.586,0.7295
16,138.29628,0.75,20935.365,0.7154
16,170.91853,0.77,20494.014,0.7367
16,166.45227,0.78,20267.994,0.7367
16,241.03625,0.755,20183.312,0.7364
16,174.48776,0.79,20194.787,0.7372
16,136.69244,0.8,20341.537,0.7293
16,244.41403,0.74,21036.443,0.7099
16,141.21289,0.755,20649.95,0.7114
16,124.04112,0.785,20257.115,0.7322
16,183.32834,0.84,20286.72,0.7364
16,164.87672,0.745,20199.88,0.7373
16,249.87807,0.78,20205.395,0.7396
16,169.4242,0.78,20135.004,0.7379
16,217.27443,0.785,20105.02,0.7369
16,238.66238,0.725,20253.24,0.7329
16,150.00513,0.79,20531.19,0.7068
16,246.9182,0.705,20324.69,0.7297
16,148.41339,0.755,20216.717,0.7312
16,208.26414,0.725,21300.777,0.681
16,157.30139,0.735,20625.926,0.7262
16,194.82977,0.78,20236.994,0.7357
16,188.17992,0.795,20155.475,0.7385
16,154.80618,0.76,20494.77,0.7168
16,125.30282,0.77,20297.986,0.7387
16,183.53047,0.79,20212.855,0.7356
16,193.05685,0.755,20305.717,0.7375
16,218.21606,0.72,20430.113,0.7163
16,273.38824,0.74,20115.748,0.738
16,182.11542,0.755,20083.625,0.7381
16,274.05597,0.735,20289.299,0.724
16,236.1612,0.735,20800.793,0.7104
16,181.60788,0.71,20264.428,0.7321
16,194.04727,0.76,20422.77,0.7333
16,201.11288,0.73,20609.28,0.7155
16,166.73917,0.735,20407.492,0.7276
16,242.70662,0.745,20543.139,0.7084
16,305.57062,0.75,20105.248,0.7388
16,253.70947,0.815,20196.2,0.731
16,90.50258,0.815,20145.66,0.7372
16,233.6142,0.775,20138.512,0.7405
16,265.36264,0.785,20211.977,0.7266
16,199.7214,0.79,20126.47,0.7359
16,211.77081,0.755,20522.064,0.7039
16,274.44727,0.735,20253.576,0.7288
16,136.23639,0.785,20179.344,0.7248
16,304.08667,0.755,19979.15,0.7364
16,303.82788,0.795,20242.572,0.7285
16,173.75562,0.775,20286.812,0.7127
16,135.55463,0.765,20078.86,0.7328
16,257.95065,0.735,20098.096,0.7311
16,158.58694,0.8,20254.426,0.7321
16,186.48244,0.77,20392.064,0.721
16,212.73254,0.81,20352.207,0.727
16,214.12274,0.72,20199.164,0.7311
16,219.2127,0.785,20066.074,0.7369
16,179.13568,0.75,20212.496,0.7312
16,170.32431,0.75,20027.594,0.736
16,148.41049,0.81,19992.592,0.7383
16,282.86603,0.71,20061.117,0.7342
16,146.28105,0.77,20227.441,0.7274
16,209.67137,0.75,20282.236,0.7253
16,207.47182,0.775,19984.168,0.7366
16,191.66138,0.76,20366.102,0.7147
16,104.76228,0.8,20160.152,0.7301
16,183.10231,0.785,20242.123,0.7215
16,227.15503,0.76,20149.533,0.7339
16,209.54199,0.77,20054.72,0.7363
16,129.8913,0.77,19969.121,0.741
16,262.7552,0.79,20001.453,0.7378
16,157.67365,0.82,20193.213,0.7272
16,283.9054,0.73,20195.75,0.7335
16,154.97159,0.8,20097.6,0.7342
16,158.29362,0.8,20069.879,0.7389
16,226.15402,0.755,20287.154,0.7197
16,179.56573,0.765,20068.354,0.7331
16,287.00272,0.75,20105.654,0.732
16,219.82123,0.74,20163.56,0.7267
16,166.12805,0.77,20154.69,0.7211
16,231.56909,0.77,20322.299,0.7213
16,331.65363,0.695,20413.475,0.7128
16,160.00348,0.785,20055.898,0.7356
16,193.65656,0.745,20230.13,0.7333
16,134.3532,0.78,20192.193,0.7358
16,198.41937,0.8,20191.184,0.739
16,168.86343,0.84,20328.682,0.7376
16,249.47073,0.835,20170.443,0.7392
16,336.22275,0.745,20709.586,0.697
16,173.9366,0.725,20336.182,0.7373
16,166.41406,0.84,20132.725,0.736
16,168.82602,0.805,20169.027,0.7306
16,196.67221,0.765,20218.316,0.7267
16,107.36678,0.82,20180.543,0.7322
16,142.3563,0.825,20213.902,0.7384
16,93.46638,0.83,20058.611,0.7421
16,195.18428,0.78,20097.256,0.7388
16,174.10345,0.8,20113.531,0.7346
16,137.09268,0.79,20297.08,0.721
16,189.84042,0.81,20194.459,0.7329
16,126.68464,0.84,20206.803,0.7319
16,321.94702,0.77,20290.178,0.7248
16,186.32062,0.76,20230.842,0.7264
16,210.95299,0.76,20099.582,0.7397
16,202.86563,0.725,20104.47,0.7323
16,205.60968,0.785,20244.436,0.7275
16,235.45389,0.77,20286.209,0.7313
16,130.89401,0.825,20067.246,0.739
16,206.26773,0.745,20698.229,0.7019
16,230.64755,0.78,20245.107,0.7316
16,186.22978,0.775,20193.336,0.7323
16,224.7164,0.79,20380.324,0.7187
16,181.7999,0.795,20171.146,0.7317
16,134.66333,0.82,20183.44,0.7306
16,197.25119,0.775,20062.5,0.741
16,206.51645,0.8,20414.363,0.7144
16,234.82762,0.785,20300.252,0.7364
16,259.48734,0.75,20182.426,0.734
16,188.82927,0.765,20283.744,0.7282
16,216.53271,0.74,20665.676,0.7174
16,92.380745,0.83,20251.48,0.7395
16,192.59778,0.765,20234.096,0.7387
16,170.51227,0.775,20186.84,0.7329
16,142.53851,0.815,20098.586,0.7348
16,144.81921,0.77,20134.344,0.738
16,185.22105,0.775,20285.844,0.7206
16,127.65315,0.79,20226.854,0.7326
16,104.27224,0.79,20143.004,0.7344
16,147.37367,0.75,20115.383,0.7258
16,171.71454,0.785,20173.148,0.7292
16,247.92175,0.795,20207.812,0.7253
16,199.19144,0.775,20141.18,0.7336
16,266.1486,0.77,20263.863,0.7317
16,163.86075,0.805,20376.092,0.7299
16,234.25172,0.78,20287.17,0.732
16,284.41385,0.77,20229.932,0.727
16,176.19594,0.8,20252.74,0.727
16,170.3681,0.82,20118.936,0.7378
16,262.67352,0.775,20242.652,0.7244
16,272.7457,0.73,20160.377,0.7323
16,111.28449,0.78,20040.22,0.737
16,262.29797,0.765,20288.709,0.7187
16,196.82587,0.72,20148.682,0.7338
16,169.16043,0.765,20560.287,0.7122
16,140.80559,0.76,20245.922,0.7293
16,137.61374,0.805,20315.084,0.7203
16,210.81363,0.73,20379.887,0.7314
16,180.27808,0.775,20195.145,0.7289
16,165.4838,0.785,20123.889,0.7333
16,212.10593,0.79,20143.639,0.7292
16,182.52763,0.75,20180.178,0.7244
16,219.1551,0.78,20113.71,0.7391
16,171.20038,0.785,20231.744,0.7289
16,191.51587,0.765,20244.002,0.7278
16,166.01282,0.805,20225.133,0.729
16,211.65277,0.785,20202.436,0.734
16,317.12143,0.805,20206.865,0.734
16,207.93604,0.79,20203.988,0.7305
16,92.682785,0.84,20237.73,0.731
16,202.41049,0.76,20233.885,0.734
16,252.87527,0.8,20163.438,0.7357
16,349.2376,0.725,20414.629,0.7284
16,176.90012,0.795,20327.336,0.7277
16,114.55821,0.825,20373.11,0.7269
16,154.47597,0.825,20286.844,0.7277
16,207.29613,0.775,20106.908,0.7336
16,204.38698,0.81,20203.441,0.7296
16,180.4514,0.805,20376.979,0.7171
16,160.63214,0.82,20168.014,0.7383
16,148.29901,0.755,20135.994,0.7341
16,160.0172,0.785,20181.33,0.7311
16,206.48581,0.765,20158.645,0.7381
16,186.51993,0.74,20136.473,0.7315
16,148.19952,0.825,20215.555,0.7315
16,246.08769,0.79,20203.842,0.7312
16,135.94434,0.785,20184.725,0.7301
16,132.10605,0.8,20339.916,0.7327
16,310.69104,0.77,20262.133,0.7354
16,166.26353,0.81,20108.896,0.7379
16,157.93866,0.8,20228.336,0.7333
16,143.5878,0.79,20286.512,0.7306
16,168.34824,0.775,20149.396,0.7329
16,228.89731,0.73,20540.465,0.7055
16,136.01662,0.75,20270.385,0.7326
16,133.66045,0.795,20069.223,0.7361
16,248.37718,0.74,20085.002,0.7342
16,130.19139,0.805,20163.262,0.726
16,224.8887,0.77,20285.102,0.7213
16,172.6788,0.795,20279.55,0.726
16,159.56406,0.795,20053.295,0.7331
16,130.7915,0.8,20200.73,0.7269
16,194.9739,0.745,20169.252,0.7289
16,161.43005,0.77,20033.025,0.7347
16,201.10622,0.825,20073.275,0.7361
16,176.53546,0.75,20079.162,0.7392
16,240.79579,0.795,20107.908,0.7363
16,306.9807,0.75,20127.438,0.7316
16,153.6728,0.75,20127.72,0.7357
16,282.205,0.79,20125.115,0.7331
16,236.4843,0.815,20379.74,0.7263
16,151.49373,0.815,20132.227,0.7323
16,136.71178,0.815,20396.922,0.7249
16,231.39865,0.8,20218.156,0.7271
16,270.67212,0.755,20371.287,0.7306
16,174.91219,0.78,20179.684,0.7331
16,166.00352,0.795,20171.822,0.7354
16,208.27695,0.775,20110.139,0.735
16,150.5049,0.765,20176.26,0.7298
16,224.43633,0.8,20272.104,0.7306
16,149.14438,0.82,20309.479,0.7259
16,291.3769,0.8,20221.395,0.7311
16,212.02318,0.75,20216.865,0.7243
16,203.83829,0.75,20150.297,0.7247
16,150.76236,0.76,20099.58,0.7354
16,250.52199,0.77,20611.275,0.7011
16,143.21748,0.82,20119.771,0.728
16,177.5444,0.755,20240.81,0.727
16,326.71677,0.78,20257.428,0.7229
16,262.07574,0.755,20037.566,0.7325
16,126.15675,0.79,20063.88,0.739
16,162.50926,0.8,20080.22,0.739
16,165.34604,0.845,20092.736,0.7381
16,216.409,0.755,19956.861,0.7383
16,154.35214,0.78,20000.148,0.7386
16,248.495,0.75,20257.54,0.7287
16,246.81451,0.755,20341.018,0.7131
16,261.04047,0.69,20140.3,0.738
16,171.30206,0.73,19890.775,0.7371
16,182.6373,0.76,20172.877,0.7115
16,155.3638,0.78,19930.76,0.7375
16,238.72653,0.745,20347.693,0.7197
16,206.75247,0.755,20053.084,0.7263
16,122.85927,0.77,20232.69,0.7266
16,152.18652,0.765,19984.834,0.7322
16,139.625,0.8,20142.002,0.721
16,173.31989,0.755,20173.418,0.7269
16,197.51593,0.78,19922.77,0.7391
16,201.71265,0.81,20321.969,0.73
16,243.76303,0.76,20247.014,0.7348
16,295.7138,0.8,20117.104,0.7369
16,123.81564,0.815,20058.049,0.7356
16,210.00609,0.77,20113.24,0.7329
16,111.75113,0.805,20067.27,0.736
16,174.1832,0.79,20029.096,0.7366
16,222.05508,0.83,20215.424,0.7307
16,173.95534,0.76,20085.322,0.7358
16,218.71149,0.745,20074.672,0.7286
16,108.77856,0.82,19994.91,0.7402
16,162.31366,0.815,20083.078,0.7373
16,162.83821,0.8,20080.69,0.7368
16,173.43117,0.815,20163.406,0.7345
16,286.9513,0.725,20254.922,0.7262
16,244.99295,0.74,19997.834,0.736
16,242.409,0.775,20064.951,0.7309
16,201.20691,0.765,20285.781,0.7293
16,112.28938,0.785,19948.135,0.7371
16,203.51993,0.77,20031.842,0.7322
16,242.49086,0.79,20109.76,0.7236
16,184.99852,0.75,20149.639,0.7284
16,181.0148,0.77,20120.818,0.7337
16,131.0665,0.78,19925.06,0.7433
17,106.71916,0.845,20275.139,0.7309
17,197.63156,0.765,20028.09,0.7369
17,160.80035,0.795,19956.398,0.7358
17,135.69211,0.845,20202.137,0.7335
17,165.40268,0.79,20018.371,0.7353
17,215.62253,0.785,20047.734,0.7297
17,172.10077,0.77,20067.234,0.7331
17,116.7086,0.83,20054.684,0.7285
17,173.13776,0.79,19945.455,0.7351
17,201.51224,0.76,20199.104,0.7264
17,179.42734,0.775,19883.725,0.7376
17,175.00989,0.81,19887.4,0.7404
17,233.70206,0.775,20054.127,0.7324
17,286.95468,0.765,20247.555,0.7164
17,284.16846,0.705,20035.697,0.7316
17,149.31471,0.79,20023.44,0.7367
17,222.29588,0.745,20033.73,0.733
17,197.51427,0.77,20316.28,0.7076
17,187.37555,0.755,20221.496,0.7257
17,235.74692,0.76,19894.96,0.7371
17,156.0389,0.82,20268.326,0.7143
17,124.532394,0.79,20126.393,0.731
17,135.81711,0.805,19952.314,0.7367
17,129.84138,0.815,19914.547,0.741
17,148.9236,0.805,19902.494,0.7377
17,275.01932,0.695,20130.975,0.7309
17,172.35753,0.75,20179.164,0.7331
17,172.55063,0.765,20406.1,0.711
17,192.76999,0.79,20362.738,0.7079
17,165.95663,0.775,20105.562,0.7321
17,175.51057,0.815,20093.547,0.7257
17,222.75923,0.795,19975.057,0.7345
17,239.77626,0.78,20023.79,0.7298
17,154.32211,0.815,19986.08,0.7333
17,113.47584,0.83,20010.508,0.7377
17,200.39136,0.78,20506.73,0.7106
17,306.2702,0.72,20358.37,0.7307
17,205.00554,0.74,20542.72,0.7121
17,210.07977,0.72,20260.953,0.728
17,148.788,0.815,20183.164,0.7367
17,151.40694,0.795,20195.732,0.735
17,132.16336,0.77,20651.17,0.7199
17,162.05733,0.77,20294.834,0.7401
17,159.21323,0.795,20095.355,0.7383
17,230.89536,0.75,19985.65,0.7379
17,164.96378,0.79,20018.742,0.7391
17,130.52823,0.805,20157.256,0.7301
17,237.77634,0.74,20734.018,0.7158
17,125.21921,0.765,20457.822,0.7138
17,122.376816,0.785,20061.348,0.7343
17,176.37607,0.835,20127.69,0.737
17,158.665,0.745,20066.898,0.7361
17,241.44403,0.775,20023.473,0.7402
17,167.27132,0.775,19956.596,0.7384
17,217.30818,0.785,19936.273,0.7391
17,229.30096,0.745,20029.428,0.7339
17,142.03029,0.79,20343.969,0.71
17,237.6079,0.71,20114.451,0.7311
17,134.75574,0.77,20016.812,0.7322
17,203.72162,0.735,20990.45,0.6845
17,146.1525,0.745,20333.61,0.7291
17,190.93637,0.78,20046.81,0.736
17,183.39957,0.8,19933.555,0.7408
17,152.03836,0.775,20171.787,0.7238
17,114.71508,0.775,20007.734,0.7413
17,176.27615,0.795,19947.309,0.7382
17,190.59705,0.77,20020.02,0.7395
17,210.89502,0.73,20138.887,0.7245
17,255.9489,0.755,19899.512,0.7399
17,177.8187,0.76,19878.236,0.74
17,266.89023,0.745,20048.758,0.7274
17,230.63889,0.73,20573.893,0.7111
17,179.15477,0.71,20042.54,0.7328
17,185.56694,0.765,20234.482,0.7338
17,197.08875,0.74,20357.105,0.7175
17,154.91872,0.73,20153.58,0.7301
17,235.37668,0.76,20299.348,0.7115
17,296.07175,0.735,19895.285,0.7402
17,243.32004,0.815,19971.021,0.7329
17,89.0535,0.825,19915.822,0.7386
17,224.9836,0.775,19894.861,0.7412
17,252.18787,0.785,19969.65,0.7295
17,194.88814,0.79,19895.166,0.7375
17,202.16457,0.765,20262.242,0.7064
17,270.2979,0.735,20042.04,0.7303
17,131.4284,0.79,19978.91,0.7249
17,294.18378,0.76,19756.438,0.7382
17,293.39105,0.81,19995.932,0.73
17,160.04744,0.775,20059.602,0.715
17,133.4501,0.765,19844.568,0.7347
17,247.91122,0.76,19932.799,0.732
17,156.40976,0.8,20024.635,0.7346
17,184.14911,0.78,20175.527,0.7233
17,199.27608,0.82,20128.494,0.7275
17,208.07791,0.74,20005.916,0.7317
17,215.33649,0.78,19859.938,0.7397
17,175.18239,0.755,19993.938,0.7332
17,159.35138,0.765,19813.021,0.7379
17,140.11906,0.805,19774.803,0.741
17,271.21033,0.71,19834.365,0.7354
17,142.48978,0.775,19990.668,0.7301
17,197.69145,0.74,20080.264,0.7273
17,204.32245,0.78,19756.094,0.7383
17,182.71295,0.775,20101.46,0.7157
17,103.29262,0.805,19878.594,0.7317
17,176.5386,0.795,19980.102,0.7223
17,217.99466,0.76,19906.684,0.7352
17,201.4932,0.785,19808.11,0.7381
17,125.25892,0.775,19726.053,0.7426
17,245.63725,0.8,19753.777,0.7401
17,144.38733,0.835,19944.568,0.7282
17,278.57028,0.735,19959.527,0.7349
17,148.96764,0.81,19837.734,0.7356
17,144.39954,0.805,19818.402,0.7397
17,211.7198,0.75,19997.443,0.722
17,173.55548,0.77,19822.795,0.7338
17,270.5612,0.755,19872.88,0.7346
17,212.72125,0.74,19900.762,0.7279
17,163.44461,0.775,19882.488,0.7255
17,219.84543,0.785,20040.406,0.7239
17,292.86148,0.7,20103.021,0.7174
17,157.55081,0.79,19806.77,0.7363
17,189.06567,0.745,19942.072,0.7347
17,130.08913,0.795,19926.162,0.7367
17,178.92174,0.805,19920.207,0.7408
17,160.72717,0.84,20060.736,0.7402
17,241.03658,0.84,19915.172,0.7399
17,332.51892,0.75,20389.57,0.6993
17,166.33258,0.73,19996.295,0.7389
17,157.07547,0.835,19828.322,0.7376
17,163.02594,0.815,19877.248,0.7345
17,190.19923,0.755,19951.693,0.7286
17,100.34712,0.82,19917.373,0.7352
17,132.91103,0.835,19954.443,0.7396
17,90.25788,0.83,19803.406,0.7427
17,188.51196,0.79,19859.572,0.7401
17,172.47043,0.8,19882.059,0.7351
17,132.80264,0.785,19990.113,0.7287
17,184.71152,0.825,19918.797,0.7359
17,124.496254,0.85,19937.408,0.7337
17,298.9657,0.785,20040.727,0.7267
17,178.13696,0.765,19986.53,0.7289
17,207.55234,0.765,19858.574,0.739
17,194.6349,0.73,19859.33,0.7332
17,199.30142,0.79,20003.88,0.7282
17,232.61418,0.78,20065.512,0.7321
17,127.05769,0.81,19829.602,0.7414
17,201.98045,0.755,20480.738,0.7029
17,224.91913,0.79,20020.031,0.7315
17,182.8471,0.78,19979.541,0.73
17,222.51855,0.79,20227.57,0.7188
17,176.58679,0.79,19963.863,0.7303
17,128.40938,0.82,19957.945,0.7292
17,190.69208,0.775,19827.588,0.7411
17,201.95914,0.805,20198.389,0.7165
17,216.87859,0.795,20067.48,0.7393
17,241.08136,0.75,19947.53,0.7347
17,186.06345,0.765,20038.02,0.7299
17,206.09756,0.745,20432.014,0.7166
17,89.603134,0.83,20001.963,0.7422
17,183.80695,0.77,19972.467,0.7384
17,163.30908,0.775,19915.3,0.7341
17,133.54466,0.82,19830.74,0.7361
17,140.72055,0.765,19893.547,0.7385
17,178.49545,0.785,20042.02,0.7225
17,127.5226,0.785,19981.299,0.7336
17,95.33141,0.795,19910.434,0.7357
17,138.87297,0.745,19864.879,0.7288
17,174.33987,0.78,19930.385,0.7298
17,244.15695,0.8,19969.07,0.7274
17,196.31213,0.78,19896.883,0.7351
17,259.10272,0.765,20012.303,0.7341
17,155.94122,0.8,20122.514,0.7311
17,228.03082,0.785,20036.041,0.733
17,277.84003,0.77,19968.621,0.7284
17,166.0301,0.805,20008.332,0.7284
17,166.56369,0.82,19892.14,0.7388
17,255.9672,0.765,20004.957,0.7261
17,265.40668,0.735,19901.906,0.7345
17,107.537476,0.785,19806.447,0.7374
17,242.35048,0.77,20043.518,0.7212
17,191.31296,0.72,19893.107,0.7353
17,155.9922,0.79,20263.072,0.7142
17,133.38585,0.78,19949.555,0.7336
17,128.57874,0.81,20054.127,0.7233
17,202.04749,0.745,20077.465,0.7335
17,167.59512,0.78,19944.06,0.7306
17,160.04593,0.79,19860.98,0.736
17,195.54428,0.785,19896.732,0.7311
17,174.9781,0.76,19925.375,0.7284
17,209.20505,0.78,19885.193,0.7388
17,165.93756,0.78,19979.078,0.731
17,188.25085,0.765,19989.408,0.731
17,157.67078,0.815,19964.873,0.7322
17,205.99219,0.785,19951.79,0.736
17,307.97644,0.8,19942.736,0.7377
17,201.90552,0.79,19959.973,0.7316
17,89.52323,0.845,19986.447,0.7329
17,186.42152,0.76,20001.773,0.7347
17,235.47229,0.805,19915.924,0.7366
17,333.65662,0.72,20152.078,0.73
17,173.49608,0.8,20075.627,0.7297
17,111.70513,0.82,20121.002,0.7271
17,147.34467,0.83,20024.58,0.7286
17,200.04886,0.775,19864.273,0.7357
17,195.50227,0.8,19960.559,0.73
17,177.83688,0.805,20144.8,0.7165
17,153.84627,0.825,19927.494,0.74
17,143.79555,0.76,19895.252,0.7342
17,153.01746,0.79,19919.033,0.7336
17,200.96646,0.785,19902.428,0.7389
17,182.16461,0.75,19894.602,0.733
17,146.33475,0.825,19962.453,0.7342
17,241.91566,0.79,19988.74,0.7311
17,131.91182,0.775,19930.43,0.7326
17,124.23439,0.8,20073.672,0.7358
17,307.48865,0.765,20041.607,0.7366
17,162.0113,0.81,19890.791,0.7383
17,158.05644,0.795,19979.564,0.7329
17,137.31345,0.81,20038.188,0.732
17,160.08044,0.78,19888.072,0.7343
17,208.68155,0.735,20328.395,0.7039
17,127.51668,0.745,20046.469,0.733
17,131.65685,0.8,19819.197,0.7385
17,237.03923,0.75,19860.447,0.7338
17,126.939865,0.8,19980.3,0.7245
17,226.14648,0.775,20121.586,0.7207
17,165.92279,0.805,20101.822,0.7256
17,156.08182,0.8,19835.805,0.7339
17,127.111176,0.78,19976.652,0.7271
17,187.54817,0.755,19942.367,0.7307
17,153.95218,0.77,19772.145,0.7347
17,193.45439,0.825,19824.254,0.7368
17,173.62576,0.75,19827.162,0.7387
17,232.63533,0.805,19905.129,0.736
17,309.4004,0.75,19904.064,0.7327
17,153.5023,0.75,19906.346,0.7361
17,270.83527,0.81,19872.299,0.7344
17,234.55283,0.81,20148.992,0.727
17,147.40485,0.815,19879.684,0.7336
17,130.72415,0.815,20095.111,0.7277
17,226.20842,0.795,19992.404,0.7286
17,259.51562,0.76,20064.9,0.7329
17,167.46576,0.785,19899.209,0.735
17,157.2595,0.79,19905.18,0.7358
17,207.80473,0.765,19843.283,0.7358
17,139.2985,0.765,19917.527,0.7308
17,215.13101,0.81,20007.379,0.7339
17,142.95583,0.825,20057.275,0.7285
17,279.56546,0.78,20004.686,0.7318
17,209.43509,0.745,20026.24,0.726
17,202.75598,0.745,19947.53,0.7252
17,147.61209,0.765,19870.115,0.736
17,239.74373,0.78,20382.955,0.7045
17,140.2504,0.82,19912.488,0.7289
17,175.75314,0.765,20023.691,0.729
17,314.5901,0.78,20003.398,0.7241
17,254.77382,0.765,19796.934,0.7339
17,125.9545,0.78,19813.082,0.7403
17,156.11755,0.81,19844.467,0.7417
17,160.47585,0.85,19848.06,0.7404
17,211.99527,0.76,19702.867,0.7406
17,147.99161,0.775,19761.906,0.7409
17,233.813,0.77,19975.988,0.729
17,241.76471,0.77,20061.668,0.7162
17,251.03578,0.71,19890.67,0.7388
17,157.86176,0.74,19658.582,0.7385
17,175.48395,0.75,19932.805,0.7149
17,152.23822,0.78,19699.23,0.7395
17,224.22794,0.745,20128.908,0.7213
17,200.38733,0.745,19824.58,0.7305
17,120.90525,0.77,20034.266,0.7272
17,151.22025,0.76,19738.414,0.7346
17,136.8111,0.795,19887.496,0.7228
17,169.01843,0.755,19945.305,0.7291
17,183.4677,0.795,19689.416,0.7425
17,192.8797,0.81,20094.223,0.732
17,235.63037,0.765,20028.2,0.7362
17,292.36688,0.8,19865.523,0.7397
17,117.638245,0.825,19801.668,0.7396
17,198.91202,0.76,19855.701,0.7349
17,107.47033,0.805,19833.467,0.7384
17,168.2966,0.79,19799.812,0.7393
17,213.73418,0.845,19987.486,0.7334
17,163.65898,0.76,19822.193,0.7378
17,212.67043,0.76,19848.404,0.7317
17,99.5339,0.83,19756.982,0.7424
17,153.7217,0.81,19847.443,0.7386
17,153.44348,0.805,19844.914,0.739
17,170.73155,0.82,19937.021,0.736
17,273.9792,0.72,20040.465,0.7284
17,241.20836,0.735,19785.953,0.7375
17,231.17963,0.78,19838.676,0.7345
17,195.89404,0.765,20012.803,0.7332
17,107.40875,0.795,19739.217,0.74
17,197.02031,0.77,19856.746,0.7326
17,235.79938,0.81,19896.041,0.7258
17,180.35814,0.76,19927.732,0.7312
17,176.73352,0.79,19890.316,0.7358
17,128.74911,0.785,19734.041,0.7447
18,105.351654,0.84,20111.855,0.7309
18,191.76227,0.77,19843.965,0.7371
18,155.51692,0.795,19786.244,0.7362
18,133.69637,0.845,20000.512,0.7366
18,152.7769,0.8,19840.572,0.7374
18,210.78094,0.785,19867.59,0.7316
18,162.33614,0.78,19898.674,0.7366
18,112.61612,0.84,19894.354,0.731
18,172.86047,0.78,19787.3,0.7357
18,190.83607,0.765,20001.326,0.7287
18,165.35458,0.77,19701.64,0.7398
18,167.05923,0.81,19700.947,0.7419
18,223.69992,0.775,19826.416,0.7342
18,270.13696,0.765,20009.303,0.7185
18,270.84366,0.705,19874.025,0.7305
18,141.80618,0.8,19819.945,0.7392
18,214.30951,0.75,19850.607,0.733
18,193.51627,0.76,20056.047,0.7107
18,178.81827,0.775,20053.176,0.7286
18,232.90558,0.76,19729.352,0.739
18,151.20227,0.82,20041.574,0.7218
18,118.16971,0.8,19883.39,0.7347
18,130.66609,0.815,19739.701,0.7401
18,117.66319,0.815,19726.836,0.7421
18,142.51274,0.81,19716.467,0.7402
18,262.21365,0.7,19936.717,0.7335
18,172.17627,0.76,19969.46,0.7345
18,163.2062,0.77,20144.91,0.7147
18,187.7807,0.795,20122.746,0.7097
18,153.57681,0.77,19888.445,0.7355
18,166.23541,0.81,19889.959,0.729
18,218.42575,0.805,19760.21,0.7354
18,227.54,0.79,19849.582,0.731
18,148.70027,0.82,19792.941,0.7363
18,111.87421,0.83,19811.271,0.7378
18,188.24863,0.785,20228.795,0.7178
18,302.11514,0.73,20148.08,0.731
18,195.24931,0.745,20344.752,0.7143
18,203.29123,0.73,20073.047,0.7306
18,141.05122,0.805,19987.95,0.7395
18,144.38184,0.785,20028.682,0.7341
18,126.667816,0.78,20366.139,0.7242
18,156.1229,0.78,20067.777,0.7402
18,148.64394,0.79,19902.4,0.7395
18,217.36511,0.755,19782.488,0.7389
18,160.19254,0.79,19814.535,0.7403
18,128.01852,0.805,19915.15,0.7334
18,227.97913,0.745,20345.48,0.7206
18,114.98385,0.78,20182.684,0.7225
18,121.1523,0.795,19834.324,0.7373
18,168.15253,0.84,19892.473,0.7396
18,151.31973,0.75,19837.566,0.7385
18,229.89604,0.79,19809.02,0.7432
18,165.14316,0.775,19734.639,0.7395
18,213.38954,0.805,19730.377,0.7406
18,223.88815,0.74,19814.422,0.7368
18,140.85812,0.795,20122.371,0.7109
18,231.99413,0.715,19885.648,0.7334
18,127.71409,0.78,19765.508,0.7356
18,201.79741,0.74,20697.53,0.6883
18,143.81976,0.74,20072.996,0.7311
18,185.70093,0.79,19819.156,0.7375
18,176.53528,0.8,19719.064,0.7417
18,149.38235,0.775,19941.668,0.728
18,113.0172,0.78,19753.662,0.7425
18,166.67633,0.805,19752.643,0.7405
18,183.79196,0.78,19814.506,0.7422
18,207.08499,0.73,19890.703,0.7302
18,248.13287,0.76,19681.094,0.7423
18,170.63385,0.75,19660.588,0.7403
18,263.4097,0.75,19819.348,0.73
18,222.42014,0.745,20278.232,0.7147
18,173.38287,0.73,19775.719,0.7369
18,176.06937,0.755,19904.873,0.7375
18,192.68286,0.745,20077.77,0.7209
18,146.95811,0.73,19888.195,0.7337
18,228.02327,0.775,20046.594,0.7154
18,287.71692,0.755,19649.19,0.7433
18,232.90532,0.825,19750.096,0.736
18,88.83365,0.83,19705.398,0.7397
18,219.09169,0.78,19693.312,0.7442
18,247.33403,0.785,19762.791,0.731
18,188.26915,0.785,19706.316,0.7382
18,191.84116,0.765,20067.162,0.7098
18,260.62888,0.735,19868.176,0.7324
18,127.214325,0.79,19789.182,0.7258
18,282.79608,0.765,19576.65,0.7398
18,275.36792,0.81,19805.879,0.731
18,150.74922,0.77,19844.453,0.7172
18,129.34175,0.78,19641.857,0.7351
18,243.37115,0.745,19714.262,0.7336
18,148.39923,0.8,19827.322,0.7345
18,181.90013,0.785,19943.236,0.7248
18,189.89148,0.82,19914.621,0.7281
18,198.41277,0.745,19791.658,0.734
18,210.08476,0.78,19660.93,0.7404
18,170.51846,0.76,19785.756,0.7348
18,150.30244,0.76,19634.418,0.7385
18,132.91602,0.81,19600.746,0.7422
18,262.2262,0.71,19662.314,0.7356
18,131.88745,0.78,19757.344,0.7323
