epoch,training_loss,training_acc,test_loss,test_acc
16,460.5306,0.095,23025.852,0.1
16,460.5117,0.1,23025.854,0.1
16,460.5331,0.095,23025.852,0.1
16,460.52512,0.11,23025.852,0.1
16,460.5257,0.105,23025.85,0.1
16,460.51538,0.105,23025.85,0.1
16,460.51938,0.115,23025.854,0.1
16,460.51465,0.11,23025.852,0.1
16,460.52383,0.09,23025.852,0.1
16,460.52252,0.075,23025.855,0.1
16,460.5222,0.095,23025.852,0.1
16,460.51254,0.1,23025.852,0.1
16,460.51288,0.115,23025.852,0.1
16,460.52563,0.095,23025.852,0.1
16,460.52606,0.09,23025.85,0.1
16,460.52927,0.07,23025.854,0.1
16,460.5203,0.11,23025.852,0.1
16,460.51996,0.1,23025.852,0.1
16,460.51797,0.09,23025.852,0.1
16,460.52005,0.085,23025.852,0.1
16,460.52335,0.105,23025.852,0.1
16,460.51968,0.09,23025.852,0.1
16,460.5119,0.11,23025.852,0.1
16,460.51593,0.075,23025.852,0.1
16,460.5217,0.105,23025.852,0.1
16,460.5149,0.095,23025.854,0.1
16,460.5149,0.15,23025.852,0.1
16,460.5184,0.11,23025.852,0.1
16,460.51123,0.085,23025.854,0.1
16,460.5265,0.045,23025.85,0.1
16,460.51184,0.115,23025.85,0.1
16,460.51596,0.12,23025.85,0.1
16,460.5205,0.09,23025.852,0.1
16,460.51086,0.115,23025.855,0.1
16,460.51547,0.125,23025.854,0.1
16,460.52393,0.115,23025.852,0.1
16,460.51953,0.09,23025.852,0.1
16,460.52454,0.095,23025.852,0.1
16,460.52875,0.09,23025.855,0.1
16,460.51685,0.075,23025.854,0.1
16,460.51074,0.09,23025.852,0.1
16,460.52167,0.105,23025.854,0.1
16,460.51752,0.09,23025.852,0.1
16,460.50742,0.135,23025.854,0.1
16,460.51755,0.115,23025.854,0.1
16,460.52713,0.095,23025.854,0.1
16,460.52515,0.095,23025.85,0.1
16,460.51108,0.1,23025.852,0.1
16,460.51288,0.085,23025.854,0.1
16,460.52374,0.105,23025.852,0.1
16,460.50174,0.105,23025.854,0.1
16,460.50656,0.115,23025.854,0.1
16,460.52878,0.095,23025.854,0.1
16,460.5398,0.055,23025.85,0.1
16,460.54114,0.06,23025.852,0.1
16,460.52914,0.055,23025.852,0.1
16,460.52487,0.075,23025.852,0.1
16,460.51862,0.09,23025.85,0.1
16,460.51514,0.105,23025.85,0.1
16,460.51178,0.11,23025.854,0.1
16,460.52087,0.125,23025.85,0.1
16,460.52444,0.085,23025.855,0.1
16,460.52115,0.065,23025.855,0.1
16,460.51935,0.095,23025.85,0.1
16,460.52667,0.065,23025.852,0.1
16,460.51465,0.095,23025.852,0.1
16,460.51865,0.13,23025.852,0.1
16,460.52225,0.105,23025.852,0.1
16,460.51846,0.105,23025.85,0.1
16,460.51706,0.135,23025.852,0.1
16,460.51324,0.13,23025.852,0.1
16,460.51678,0.115,23025.854,0.1
16,460.50763,0.125,23025.85,0.1
16,460.53003,0.075,23025.852,0.1
16,460.52374,0.075,23025.852,0.1
16,460.52158,0.075,23025.852,0.1
16,460.50476,0.15,23025.852,0.1
16,460.51004,0.115,23025.85,0.1
16,460.51746,0.095,23025.854,0.1
16,460.52448,0.05,23025.852,0.1
16,460.5203,0.125,23025.854,0.1
16,460.5091,0.12,23025.854,0.1
16,460.5234,0.085,23025.852,0.1
16,460.49963,0.15,23025.852,0.1
16,460.51083,0.095,23025.852,0.1
16,460.51404,0.1,23025.854,0.1
16,460.51648,0.095,23025.852,0.1
16,460.52686,0.1,23025.854,0.1
16,460.52087,0.06,23025.852,0.1
16,460.52197,0.09,23025.852,0.1
16,460.5138,0.11,23025.854,0.1
16,460.5193,0.08,23025.855,0.1
16,460.53082,0.105,23025.854,0.1
16,460.5236,0.065,23025.85,0.1
16,460.5185,0.105,23025.854,0.1
16,460.52203,0.075,23025.854,0.1
16,460.5247,0.085,23025.854,0.1
16,460.5188,0.09,23025.852,0.1
16,460.5062,0.105,23025.855,0.1
16,460.5346,0.085,23025.854,0.1
16,460.5194,0.085,23025.852,0.1
16,460.52277,0.125,23025.852,0.1
16,460.52496,0.085,23025.854,0.1
16,460.52826,0.085,23025.852,0.1
16,460.52472,0.08,23025.85,0.1
16,460.5182,0.12,23025.854,0.1
16,460.51877,0.085,23025.854,0.1
16,460.52582,0.095,23025.854,0.1
16,460.519,0.105,23025.852,0.1
16,460.51788,0.09,23025.852,0.1
16,460.51843,0.095,23025.852,0.1
16,460.51953,0.055,23025.85,0.1
16,460.51666,0.105,23025.854,0.1
16,460.5128,0.14,23025.852,0.1
16,460.52426,0.09,23025.85,0.1
16,460.51965,0.105,23025.852,0.1
16,460.51193,0.08,23025.852,0.1
16,460.50653,0.105,23025.855,0.1
16,460.51898,0.1,23025.854,0.1
16,460.52832,0.1,23025.85,0.1
16,460.51382,0.08,23025.852,0.1
16,460.51184,0.125,23025.854,0.1
16,460.51788,0.105,23025.852,0.1
16,460.52277,0.085,23025.854,0.1
16,460.52164,0.075,23025.852,0.1
16,460.5241,0.11,23025.854,0.1
16,460.51965,0.08,23025.852,0.1
16,460.51413,0.12,23025.854,0.1
16,460.5072,0.1,23025.852,0.1
16,460.52274,0.075,23025.852,0.1
16,460.53043,0.09,23025.852,0.1
16,460.51205,0.105,23025.852,0.1
16,460.50858,0.07,23025.85,0.1
16,460.5047,0.1,23025.854,0.1
16,460.52444,0.095,23025.854,0.1
16,460.51642,0.07,23025.854,0.1
16,460.51935,0.095,23025.854,0.1
16,460.51367,0.07,23025.854,0.1
16,460.5012,0.16,23025.854,0.1
16,460.53604,0.06,23025.855,0.1
16,460.52603,0.075,23025.854,0.1
16,460.516,0.11,23025.852,0.1
16,460.53094,0.08,23025.854,0.1
16,460.5313,0.1,23025.854,0.1
16,460.52823,0.105,23025.852,0.1
16,460.5031,0.09,23025.852,0.1
16,460.5194,0.07,23025.854,0.1
16,460.52332,0.08,23025.854,0.1
16,460.51654,0.105,23025.855,0.1
16,460.52643,0.075,23025.854,0.1
16,460.5099,0.08,23025.852,0.1
16,460.52728,0.075,23025.854,0.1
16,460.53146,0.08,23025.855,0.1
16,460.52454,0.1,23025.852,0.1
16,460.52603,0.08,23025.85,0.1
16,460.5133,0.065,23025.85,0.1
16,460.53,0.105,23025.852,0.1
16,460.51196,0.1,23025.854,0.1
16,460.51923,0.105,23025.854,0.1
16,460.5174,0.12,23025.854,0.1
16,460.52118,0.095,23025.854,0.1
16,460.52203,0.08,23025.85,0.1
16,460.52722,0.11,23025.852,0.1
16,460.5178,0.09,23025.852,0.1
16,460.52853,0.05,23025.85,0.1
16,460.5208,0.1,23025.85,0.1
16,460.51666,0.09,23025.852,0.1
16,460.51514,0.145,23025.85,0.1
16,460.51834,0.125,23025.85,0.1
16,460.51843,0.105,23025.854,0.1
16,460.51047,0.115,23025.85,0.1
16,460.50812,0.135,23025.854,0.1
16,460.5204,0.1,23025.852,0.1
16,460.52075,0.11,23025.854,0.1
16,460.5192,0.1,23025.852,0.1
16,460.51947,0.085,23025.854,0.1
16,460.5152,0.11,23025.854,0.1
16,460.50348,0.12,23025.855,0.1
16,460.5223,0.08,23025.852,0.1
16,460.52368,0.085,23025.854,0.1
16,460.51218,0.09,23025.852,0.1
16,460.5224,0.09,23025.855,0.1
16,460.51483,0.1,23025.855,0.1
16,460.50995,0.115,23025.854,0.1
16,460.5164,0.09,23025.852,0.1
16,460.5138,0.085,23025.854,0.1
16,460.54556,0.06,23025.854,0.1
16,460.5254,0.075,23025.854,0.1
16,460.52484,0.09,23025.855,0.1
16,460.52808,0.095,23025.852,0.1
16,460.52194,0.095,23025.852,0.1
16,460.51,0.12,23025.852,0.1
16,460.5273,0.07,23025.85,0.1
16,460.52365,0.085,23025.852,0.1
16,460.51736,0.135,23025.852,0.1
16,460.51706,0.14,23025.85,0.1
16,460.52847,0.095,23025.852,0.1
16,460.52533,0.08,23025.852,0.1
16,460.51895,0.08,23025.854,0.1
16,460.51324,0.115,23025.852,0.1
16,460.51428,0.09,23025.852,0.1
16,460.50854,0.11,23025.854,0.1
16,460.52777,0.07,23025.85,0.1
16,460.51282,0.115,23025.854,0.1
16,460.5174,0.12,23025.857,0.1
16,460.51526,0.085,23025.85,0.1
16,460.50964,0.055,23025.85,0.1
16,460.5226,0.075,23025.854,0.1
16,460.51544,0.105,23025.852,0.1
16,460.53198,0.09,23025.852,0.1
16,460.5196,0.125,23025.852,0.1
16,460.52057,0.085,23025.852,0.1
16,460.5124,0.105,23025.854,0.1
16,460.522,0.095,23025.852,0.1
16,460.5153,0.06,23025.852,0.1
16,460.5277,0.075,23025.852,0.1
16,460.51337,0.13,23025.852,0.1
16,460.52002,0.085,23025.852,0.1
16,460.51627,0.115,23025.855,0.1
16,460.52396,0.07,23025.852,0.1
16,460.51865,0.13,23025.854,0.1
16,460.52908,0.075,23025.85,0.1
16,460.5188,0.075,23025.854,0.1
16,460.51654,0.09,23025.852,0.1
16,460.51495,0.11,23025.854,0.1
16,460.51526,0.11,23025.852,0.1
16,460.51028,0.115,23025.852,0.1
16,460.51245,0.09,23025.852,0.1
16,460.51483,0.095,23025.852,0.1
17,460.5198,0.12,23025.85,0.1
17,460.52322,0.095,23025.852,0.1
17,460.51907,0.095,23025.852,0.1
17,460.51373,0.1,23025.854,0.1
17,460.5197,0.125,23025.85,0.1
17,460.52496,0.08,23025.852,0.1
17,460.51712,0.075,23025.854,0.1
17,460.52014,0.095,23025.854,0.1
17,460.52264,0.075,23025.854,0.1
17,460.51422,0.11,23025.854,0.1
17,460.51324,0.115,23025.854,0.1
17,460.5177,0.09,23025.854,0.1
17,460.51175,0.085,23025.852,0.1
17,460.5235,0.105,23025.852,0.1
17,460.5397,0.105,23025.85,0.1
17,460.50842,0.11,23025.852,0.1
17,460.52557,0.09,23025.852,0.1
17,460.52444,0.06,23025.852,0.1
17,460.51443,0.12,23025.854,0.1
17,460.51373,0.08,23025.848,0.1
17,460.5221,0.135,23025.855,0.1
17,460.51364,0.12,23025.852,0.1
17,460.51605,0.065,23025.852,0.1
17,460.5121,0.145,23025.854,0.1
17,460.5127,0.115,23025.854,0.1
17,460.5191,0.095,23025.854,0.1
17,460.5188,0.065,23025.854,0.1
17,460.52008,0.09,23025.852,0.1
17,460.53345,0.085,23025.85,0.1
17,460.51172,0.1,23025.854,0.1
17,460.50845,0.155,23025.852,0.1
17,460.51593,0.105,23025.854,0.1
17,460.52106,0.08,23025.855,0.1
17,460.52618,0.095,23025.852,0.1
17,460.50952,0.12,23025.852,0.1
17,460.52005,0.13,23025.85,0.1
17,460.5436,0.055,23025.852,0.1
17,460.50732,0.13,23025.852,0.1
17,460.5265,0.08,23025.855,0.1
17,460.51062,0.135,23025.854,0.1
17,460.53235,0.06,23025.854,0.1
17,460.52078,0.05,23025.85,0.1
17,460.50922,0.125,23025.854,0.1
17,460.51932,0.105,23025.852,0.1
17,460.52905,0.07,23025.85,0.1
17,460.51694,0.1,23025.854,0.1
17,460.5191,0.095,23025.855,0.1
17,460.52045,0.14,23025.854,0.1
17,460.5185,0.085,23025.85,0.1
17,460.52942,0.1,23025.852,0.1
17,460.51794,0.08,23025.852,0.1
17,460.51794,0.105,23025.854,0.1
17,460.51465,0.085,23025.852,0.1
17,460.51837,0.105,23025.848,0.1
17,460.5208,0.095,23025.852,0.1
17,460.51575,0.095,23025.852,0.1
17,460.51263,0.11,23025.855,0.1
17,460.5255,0.095,23025.854,0.1
17,460.51562,0.105,23025.852,0.1
17,460.51318,0.12,23025.852,0.1
17,460.51782,0.065,23025.854,0.1
17,460.52124,0.11,23025.854,0.1
17,460.5249,0.07,23025.852,0.1
17,460.5148,0.075,23025.852,0.1
17,460.51825,0.08,23025.854,0.1
17,460.51364,0.105,23025.855,0.1
17,460.5354,0.12,23025.852,0.1
17,460.51697,0.09,23025.854,0.1
17,460.51093,0.085,23025.852,0.1
17,460.51382,0.075,23025.854,0.1
17,460.50928,0.105,23025.854,0.1
17,460.53052,0.095,23025.854,0.1
17,460.51172,0.1,23025.852,0.1
17,460.53293,0.095,23025.85,0.1
17,460.52505,0.11,23025.852,0.1
17,460.52557,0.105,23025.85,0.1
17,460.51547,0.105,23025.852,0.1
17,460.51944,0.115,23025.85,0.1
17,460.51468,0.11,23025.852,0.1
17,460.52396,0.09,23025.854,0.1
17,460.5226,0.075,23025.852,0.1
17,460.52237,0.095,23025.852,0.1
17,460.5125,0.1,23025.855,0.1
17,460.51288,0.115,23025.854,0.1
17,460.52557,0.095,23025.854,0.1
17,460.52612,0.09,23025.854,0.1
17,460.52924,0.07,23025.854,0.1
17,460.52014,0.11,23025.852,0.1
17,460.52,0.1,23025.852,0.1
17,460.51807,0.09,23025.852,0.1
17,460.52017,0.085,23025.85,0.1
17,460.52325,0.105,23025.852,0.1
17,460.5197,0.09,23025.852,0.1
17,460.5119,0.11,23025.854,0.1
17,460.51608,0.075,23025.852,0.1
17,460.5217,0.105,23025.854,0.1
17,460.51498,0.095,23025.852,0.1
17,460.51483,0.15,23025.85,0.1
17,460.5184,0.11,23025.852,0.1
17,460.5114,0.085,23025.855,0.1
17,460.52646,0.045,23025.854,0.1
17,460.51184,0.115,23025.854,0.1
17,460.516,0.12,23025.85,0.1
17,460.52048,0.09,23025.852,0.1
17,460.51102,0.115,23025.854,0.1
17,460.51556,0.125,23025.852,0.1
17,460.52393,0.115,23025.852,0.1
17,460.5195,0.09,23025.854,0.1
17,460.52448,0.095,23025.852,0.1
17,460.52872,0.09,23025.85,0.1
17,460.51678,0.075,23025.852,0.1
17,460.51074,0.09,23025.852,0.1
17,460.5216,0.105,23025.854,0.1
17,460.51752,0.09,23025.852,0.1
17,460.50766,0.135,23025.852,0.1
17,460.51764,0.115,23025.848,0.1
17,460.52704,0.095,23025.852,0.1
17,460.52512,0.095,23025.854,0.1
17,460.51114,0.1,23025.854,0.1
17,460.51294,0.085,23025.852,0.1
17,460.5238,0.105,23025.854,0.1
17,460.50183,0.105,23025.854,0.1
17,460.5065,0.115,23025.852,0.1
17,460.5287,0.095,23025.855,0.1
17,460.53952,0.055,23025.854,0.1
17,460.54083,0.06,23025.852,0.1
17,460.52902,0.055,23025.852,0.1
17,460.52484,0.075,23025.854,0.1
17,460.5186,0.09,23025.852,0.1
17,460.515,0.105,23025.852,0.1
17,460.5119,0.11,23025.852,0.1
17,460.5209,0.125,23025.852,0.1
17,460.52454,0.085,23025.852,0.1
17,460.5211,0.065,23025.85,0.1
17,460.5193,0.095,23025.852,0.1
17,460.52655,0.065,23025.852,0.1
17,460.51477,0.095,23025.85,0.1
17,460.51877,0.13,23025.854,0.1
17,460.52228,0.105,23025.852,0.1
17,460.51855,0.105,23025.852,0.1
17,460.51727,0.135,23025.852,0.1
17,460.51337,0.13,23025.852,0.1
17,460.51685,0.115,23025.852,0.1
17,460.5078,0.125,23025.852,0.1
17,460.52985,0.075,23025.85,0.1
17,460.52362,0.075,23025.852,0.1
17,460.52155,0.075,23025.85,0.1
17,460.50494,0.15,23025.855,0.1
17,460.51007,0.115,23025.852,0.1
17,460.5174,0.095,23025.852,0.1
17,460.52448,0.05,23025.854,0.1
17,460.5203,0.125,23025.852,0.1
17,460.50922,0.12,23025.854,0.1
17,460.52344,0.085,23025.85,0.1
17,460.49982,0.15,23025.852,0.1
17,460.51096,0.095,23025.855,0.1
17,460.5141,0.1,23025.855,0.1
17,460.51645,0.095,23025.852,0.1
17,460.5268,0.1,23025.852,0.1
17,460.52075,0.06,23025.852,0.1
17,460.52182,0.09,23025.854,0.1
17,460.5139,0.11,23025.855,0.1
17,460.51935,0.08,23025.855,0.1
17,460.5307,0.105,23025.854,0.1
17,460.5236,0.065,23025.854,0.1
17,460.5186,0.105,23025.848,0.1
17,460.52194,0.075,23025.854,0.1
17,460.5246,0.085,23025.85,0.1
17,460.5188,0.09,23025.854,0.1
17,460.50626,0.105,23025.852,0.1
17,460.53445,0.085,23025.852,0.1
17,460.5194,0.085,23025.855,0.1
17,460.52277,0.125,23025.854,0.1
17,460.52484,0.085,23025.85,0.1
17,460.52814,0.085,23025.852,0.1
17,460.52478,0.08,23025.852,0.1
17,460.51794,0.12,23025.854,0.1
17,460.51886,0.085,23025.852,0.1
17,460.52563,0.095,23025.852,0.1
17,460.51898,0.105,23025.854,0.1
17,460.51794,0.09,23025.852,0.1
17,460.51846,0.095,23025.852,0.1
17,460.5196,0.055,23025.85,0.1
17,460.51666,0.105,23025.852,0.1
17,460.51288,0.14,23025.852,0.1
17,460.52423,0.09,23025.852,0.1
17,460.5196,0.105,23025.854,0.1
17,460.5119,0.08,23025.85,0.1
17,460.50674,0.105,23025.852,0.1
17,460.51892,0.1,23025.85,0.1
17,460.52832,0.1,23025.852,0.1
17,460.51376,0.08,23025.852,0.1
17,460.51196,0.125,23025.852,0.1
17,460.51794,0.105,23025.854,0.1
17,460.5227,0.085,23025.852,0.1
17,460.5216,0.075,23025.854,0.1
17,460.52417,0.11,23025.852,0.1
17,460.5196,0.08,23025.855,0.1
17,460.51422,0.12,23025.848,0.1
17,460.50705,0.1,23025.854,0.1
17,460.52255,0.075,23025.85,0.1
17,460.53027,0.09,23025.854,0.1
17,460.51196,0.105,23025.854,0.1
17,460.5087,0.07,23025.854,0.1
17,460.5046,0.1,23025.855,0.1
17,460.52444,0.095,23025.854,0.1
17,460.51666,0.07,23025.854,0.1
17,460.5191,0.095,23025.855,0.1
17,460.51367,0.07,23025.854,0.1
17,460.50107,0.16,23025.852,0.1
17,460.536,0.06,23025.855,0.1
17,460.526,0.075,23025.854,0.1
17,460.51578,0.11,23025.852,0.1
17,460.5312,0.08,23025.85,0.1
17,460.5313,0.1,23025.854,0.1
17,460.52814,0.105,23025.852,0.1
17,460.5031,0.09,23025.852,0.1
17,460.5194,0.07,23025.854,0.1
17,460.52325,0.08,23025.855,0.1
17,460.51642,0.105,23025.854,0.1
17,460.52646,0.075,23025.854,0.1
17,460.50995,0.08,23025.854,0.1
17,460.52737,0.075,23025.854,0.1
17,460.53152,0.08,23025.854,0.1
17,460.5245,0.1,23025.854,0.1
17,460.52606,0.08,23025.854,0.1
17,460.51334,0.065,23025.852,0.1
17,460.53012,0.105,23025.85,0.1
17,460.5119,0.1,23025.852,0.1
17,460.5193,0.105,23025.852,0.1
17,460.51752,0.12,23025.852,0.1
17,460.52112,0.095,23025.854,0.1
17,460.52194,0.08,23025.854,0.1
17,460.52725,0.11,23025.85,0.1
17,460.51782,0.09,23025.854,0.1
17,460.5286,0.05,23025.852,0.1
17,460.52063,0.1,23025.852,0.1
17,460.51666,0.09,23025.852,0.1
17,460.51495,0.145,23025.852,0.1
17,460.5183,0.125,23025.854,0.1
17,460.51843,0.105,23025.852,0.1
17,460.51044,0.115,23025.852,0.1
17,460.50818,0.135,23025.852,0.1
17,460.5202,0.1,23025.854,0.1
17,460.5207,0.11,23025.852,0.1
17,460.51917,0.1,23025.848,0.1
17,460.5196,0.085,23025.852,0.1
17,460.51514,0.11,23025.852,0.1
17,460.50336,0.12,23025.852,0.1
17,460.5224,0.08,23025.854,0.1
17,460.52362,0.085,23025.854,0.1
17,460.5121,0.09,23025.854,0.1
17,460.52234,0.09,23025.852,0.1
17,460.51508,0.1,23025.852,0.1
17,460.51013,0.115,23025.852,0.1
17,460.51633,0.09,23025.854,0.1
17,460.51367,0.085,23025.854,0.1
17,460.54556,0.06,23025.852,0.1
17,460.52524,0.075,23025.852,0.1
17,460.5247,0.09,23025.85,0.1
17,460.528,0.095,23025.855,0.1
17,460.52203,0.095,23025.854,0.1
17,460.5101,0.12,23025.854,0.1
17,460.52728,0.07,23025.854,0.1
17,460.52368,0.085,23025.85,0.1
17,460.51733,0.135,23025.855,0.1
17,460.5173,0.14,23025.854,0.1
17,460.52856,0.095,23025.852,0.1
17,460.52542,0.08,23025.85,0.1
17,460.51886,0.08,23025.854,0.1
17,460.51318,0.115,23025.85,0.1
17,460.51404,0.09,23025.85,0.1
17,460.5085,0.11,23025.85,0.1
17,460.5278,0.07,23025.85,0.1
17,460.5128,0.115,23025.85,0.1
17,460.51733,0.12,23025.848,0.1
17,460.51505,0.085,23025.852,0.1
17,460.50946,0.055,23025.852,0.1
17,460.52255,0.075,23025.854,0.1
17,460.51535,0.105,23025.85,0.1
17,460.53214,0.09,23025.852,0.1
17,460.51965,0.125,23025.852,0.1
17,460.5206,0.085,23025.85,0.1
17,460.51227,0.105,23025.854,0.1
17,460.5221,0.095,23025.852,0.1
17,460.5153,0.14,23025.85,0.1
17,460.5277,0.075,23025.852,0.1
17,460.5132,0.13,23025.854,0.1
17,460.52008,0.085,23025.854,0.1
17,460.51617,0.115,23025.85,0.1
17,460.52393,0.07,23025.854,0.1
17,460.51862,0.13,23025.852,0.1
17,460.52914,0.075,23025.852,0.1
17,460.5187,0.075,23025.852,0.1
17,460.5165,0.09,23025.852,0.1
17,460.51483,0.11,23025.854,0.1
17,460.5152,0.11,23025.852,0.1
17,460.51016,0.115,23025.85,0.1
17,460.51233,0.09,23025.852,0.1
17,460.51477,0.095,23025.854,0.1
18,460.51984,0.12,23025.854,0.1
18,460.52332,0.095,23025.854,0.1
18,460.5191,0.095,23025.852,0.1
18,460.51364,0.1,23025.852,0.1
18,460.51974,0.125,23025.852,0.1
18,460.52502,0.08,23025.848,0.1
18,460.51703,0.075,23025.852,0.1
18,460.52023,0.095,23025.852,0.1
18,460.5227,0.075,23025.852,0.1
18,460.51422,0.11,23025.852,0.1
18,460.51318,0.115,23025.854,0.1
18,460.51776,0.09,23025.854,0.1
18,460.5116,0.085,23025.854,0.1
18,460.52362,0.105,23025.854,0.1
18,460.53992,0.105,23025.854,0.1
18,460.50836,0.11,23025.854,0.1
18,460.52573,0.09,23025.852,0.1
18,460.52454,0.06,23025.852,0.1
18,460.51434,0.12,23025.855,0.1
18,460.5138,0.08,23025.852,0.1
18,460.5223,0.135,23025.85,0.1
18,460.5136,0.12,23025.85,0.1
18,460.51593,0.065,23025.854,0.1
18,460.51212,0.145,23025.85,0.1
18,460.5127,0.115,23025.854,0.1
18,460.51917,0.095,23025.852,0.1
18,460.51865,0.065,23025.852,0.1
18,460.52008,0.09,23025.854,0.1
18,460.53357,0.085,23025.852,0.1
18,460.5117,0.1,23025.852,0.1
18,460.50854,0.155,23025.854,0.1
18,460.51593,0.105,23025.85,0.1
18,460.521,0.08,23025.855,0.1
18,460.52625,0.095,23025.854,0.1
18,460.50955,0.12,23025.852,0.1
18,460.5202,0.13,23025.854,0.1
18,460.54367,0.055,23025.854,0.1
18,460.5074,0.13,23025.854,0.1
18,460.5265,0.08,23025.85,0.1
18,460.5107,0.135,23025.852,0.1
18,460.53235,0.06,23025.855,0.1
18,460.5208,0.05,23025.854,0.1
18,460.50922,0.125,23025.854,0.1
18,460.5193,0.105,23025.852,0.1
18,460.5291,0.07,23025.852,0.1
18,460.5169,0.1,23025.854,0.1
18,460.51904,0.095,23025.852,0.1
18,460.52045,0.14,23025.854,0.1
18,460.5185,0.085,23025.852,0.1
18,460.5295,0.1,23025.852,0.1
18,460.51807,0.08,23025.852,0.1
18,460.5179,0.105,23025.854,0.1
18,460.51462,0.085,23025.852,0.1
18,460.51846,0.105,23025.852,0.1
18,460.52078,0.095,23025.85,0.1
18,460.51578,0.095,23025.85,0.1
18,460.51266,0.11,23025.852,0.1
18,460.52557,0.095,23025.854,0.1
18,460.51553,0.105,23025.855,0.1
18,460.5133,0.12,23025.852,0.1
18,460.51785,0.065,23025.854,0.1
18,460.52115,0.11,23025.854,0.1
18,460.5249,0.07,23025.852,0.1
18,460.5148,0.085,23025.854,0.1
18,460.51825,0.08,23025.852,0.1
18,460.51373,0.105,23025.854,0.1
18,460.53546,0.12,23025.852,0.1
18,460.51694,0.09,23025.85,0.1
18,460.511,0.085,23025.855,0.1
18,460.51373,0.075,23025.852,0.1
18,460.5094,0.105,23025.852,0.1
18,460.53046,0.095,23025.855,0.1
18,460.51172,0.1,23025.854,0.1
18,460.53275,0.095,23025.852,0.1
18,460.52502,0.11,23025.85,0.1
18,460.52548,0.105,23025.852,0.1
18,460.51556,0.105,23025.852,0.1
18,460.5195,0.115,23025.85,0.1
18,460.51465,0.11,23025.852,0.1
18,460.52405,0.09,23025.85,0.1
18,460.52274,0.075,23025.854,0.1
18,460.52255,0.095,23025.85,0.1
18,460.5125,0.1,23025.852,0.1
18,460.51294,0.115,23025.854,0.1
18,460.52548,0.095,23025.854,0.1
18,460.52618,0.09,23025.852,0.1
18,460.52917,0.07,23025.85,0.1
18,460.52,0.11,23025.852,0.1
18,460.51996,0.1,23025.852,0.1
18,460.51816,0.09,23025.852,0.1
18,460.5203,0.085,23025.85,0.1
18,460.5232,0.105,23025.852,0.1
18,460.5197,0.09,23025.854,0.1
18,460.51187,0.11,23025.852,0.1
18,460.51624,0.075,23025.852,0.1
18,460.52167,0.105,23025.85,0.1
18,460.51505,0.095,23025.852,0.1
18,460.51483,0.15,23025.854,0.1
18,460.51846,0.11,23025.854,0.1
18,460.5115,0.085,23025.852,0.1
18,460.52643,0.045,23025.85,0.1
18,460.5119,0.115,23025.852,0.1
18,460.516,0.12,23025.85,0.1
18,460.5204,0.09,23025.854,0.1
18,460.51117,0.115,23025.852,0.1
18,460.51566,0.125,23025.852,0.1
18,460.5239,0.115,23025.852,0.1
18,460.51947,0.09,23025.854,0.1
18,460.5244,0.095,23025.852,0.1
18,460.52863,0.09,23025.854,0.1
18,460.51666,0.075,23025.852,0.1
18,460.51074,0.09,23025.852,0.1
18,460.52155,0.105,23025.854,0.1
18,460.5175,0.09,23025.854,0.1
18,460.50787,0.135,23025.85,0.1
18,460.5177,0.115,23025.854,0.1
18,460.52704,0.095,23025.854,0.1
18,460.52505,0.095,23025.852,0.1
18,460.51117,0.1,23025.852,0.1
18,460.51303,0.085,23025.854,0.1
18,460.52386,0.105,23025.85,0.1
18,460.5019,0.105,23025.852,0.1
18,460.50647,0.115,23025.852,0.1
18,460.52866,0.095,23025.854,0.1
18,460.53925,0.055,23025.852,0.1
18,460.5406,0.06,23025.848,0.1
18,460.5289,0.055,23025.852,0.1
18,460.5249,0.075,23025.852,0.1
18,460.5186,0.09,23025.852,0.1
18,460.5149,0.105,23025.852,0.1
18,460.51196,0.11,23025.85,0.1
18,460.52087,0.125,23025.852,0.1
18,460.5246,0.085,23025.854,0.1
18,460.52106,0.065,23025.852,0.1
18,460.51935,0.095,23025.852,0.1
18,460.5265,0.065,23025.85,0.1
18,460.51486,0.095,23025.852,0.1
18,460.51892,0.13,23025.85,0.1
18,460.52225,0.105,23025.852,0.1
18,460.51862,0.105,23025.85,0.1
18,460.51746,0.135,23025.852,0.1
18,460.51355,0.13,23025.85,0.1
18,460.5168,0.115,23025.85,0.1
18,460.508,0.125,23025.854,0.1
18,460.52972,0.075,23025.852,0.1
18,460.52362,0.075,23025.852,0.1
18,460.52155,0.075,23025.854,0.1
18,460.50507,0.15,23025.852,0.1
18,460.51013,0.115,23025.852,0.1
18,460.5173,0.095,23025.854,0.1
18,460.52448,0.05,23025.854,0.1
18,460.52026,0.125,23025.854,0.1
18,460.50928,0.12,23025.85,0.1
18,460.5234,0.085,23025.854,0.1
18,460.50006,0.15,23025.852,0.1
18,460.511,0.095,23025.852,0.1
18,460.51413,0.1,23025.854,0.1
18,460.51642,0.095,23025.854,0.1
18,460.5268,0.1,23025.854,0.1
18,460.52063,0.06,23025.855,0.1
18,460.5217,0.09,23025.855,0.1
18,460.51395,0.11,23025.854,0.1
18,460.51938,0.08,23025.854,0.1
18,460.53064,0.105,23025.854,0.1
18,460.5236,0.065,23025.85,0.1
18,460.51862,0.105,23025.854,0.1
18,460.52197,0.075,23025.852,0.1
18,460.5245,0.085,23025.852,0.1
18,460.5188,0.12,23025.852,0.1
18,460.5063,0.105,23025.854,0.1
